L1,OBJECTID_1,hw_type,Corrected,Shape_Leng,angle,angle_abs,startX,midX,endX,startY,midY,endY
5305,7687,"0","1",390.907287646,0.00599573344783321,0.00599573344783321,825519.6819,825417.950833191,825322.4597,4049558.6295,4049725.52143189,4049896.0453
5306,7689,"0","1",360.606598514,-0.00380298751163958,179.996197012488,820690.287,820831.238611497,820979.3948,4055086.8057,4054974.36941832,4054872.138
5307,7690,"1","1",2069.81950988,0.0306158222797107,0.0306158222797107,818049.5839,817543.06146554,816931.918,4052439.5107,4053337.57351923,4054168.7211
5308,7712,"0","1",198.952897264,-0.00247656752806963,179.997523432472,667399.2906,667473.70647384,667533.1968,4033835.1219,4033769.34394148,4033689.6165
5309,7714,"0","1",985.787457347,0.0165417138354001,0.0165417138354001,669276.8198,669364.669203706,669427.6326,4040813.4261,4041298.3685147,4041787.0947
5310,7715,"0","1",935.639134933,0.0151591480720488,0.0151591480720488,668337.547,668489.914318299,668618.0059,4037532.5862,4037974.68578192,4038424.2338
5311,7716,"0","1",487.096827872,0.00791953063156919,0.00791953063156919,667964.4838,668036.728219335,668107.3591,4036484.8341,4036717.41993618,4036950.5017
5312,7717,"0","1",236.326431365,0.00387248612982915,0.00387248612982915,667318.8992,667347.557966203,667382.3993,4033714.6411,4033829.27626328,4033942.1832
5313,7718,"0","1",315.84225842,0.00278891106444231,0.00278891106444231,637244.162,637370.355570191,637510.0889,4078916.5312,4079011.25708067,4079084.0651
5314,7719,"0","1",312.980924561,0.00269135217799112,0.00269135217799112,637510.0889,637644.0855,637778.0821,4079084.0651,4079164.89935,4079245.7336
5315,7720,"0","1",1551.48519742,0.00812730428341193,0.00812730428341193,637510.0889,638260.706391089,638975.5488,4079084.0651,4079272.98261832,4079572.3155
5316,7721,"1","1",533.509629443,-0.0090239090253015,179.990976090975,697010.7113,697049.4399,697088.1685,4049076.3798,4048812.45135,4048548.5229
5317,7722,"1","1",295.851273832,-0.00505198930983225,179.99494801069,697088.1685,697079.402751287,697073.8246,4048548.5229,4048400.8582258,4048253.0378
5318,7723,"1","1",120.659734645,-0.00196183187866314,179.998038168121,697088.1685,697106.81565,697125.4628,4048548.5229,4048491.14715,4048433.7714
5319,7724,"2","1",1981.25954777,-0.0297353167239254,179.970264683276,697354.9657,697843.526168844,698304.5344,4048909.9902,4048048.30003194,4047171.505
5320,7725,"2","1",702.575829484,-0.0109993365872595,179.989000663413,698594.2819,698736.953428427,698878.2919,4046597.7475,4046276.73654377,4045955.1391
5321,7730,"2","1",390.238118866,0.00662163344455926,0.00662163344455926,693384.084,693394.53216769,693391.1095,4066855.392,4067050.21776212,4067245.3068
5322,7731,"2","1",468.263548357,0.00793131054879139,0.00793131054879139,693334.9056,693319.09825,693303.2909,4067884.6265,4068118.22405,4068351.8216
5323,7734,"1","1",2699.94548019,0.0348745603133282,0.0348745603133282,676160.1553,675165.246820342,674566.5858,4104345.7683,4105227.96838249,4106433.6934
5324,7735,"1","1",1396.73277084,-0.0123030107233447,179.987696989277,666511.4988,667076.346074932,667692.1361,4107067.6316,4106657.72670595,4106329.0063
5325,7736,"1","1",1390.54820597,0.0217339439569326,0.0217339439569326,655746.1805,655536.8205384,655280.9047,4104182.9218,4104845.89724881,4105491.5099
5326,7737,"1","1",934.634807656,0.0114969932607943,0.0114969932607943,655676.3891,655363.152676356,655048.2668,4104084.0507,4104430.84818964,4104776.1484
5327,7738,"1","1",518.533276668,0.00338271133826635,0.00338271133826635,656345.2231,656583.6769,656822.1307,4103973.5477,4104075.32675,4104177.1058
5328,7739,"0","1",942.789891746,-0.0119989385345976,179.988001061465,656327.7752,656627.228888616,656932.6337,4100722.4332,4100359.00411139,4100001.2557
5329,7740,"0","1",1020.45834302,-0.0129747231994148,179.987025276801,657275.7746,657618.387739716,657932.9767,4099570.8756,4099193.24455448,4098791.5387
5330,7741,"0","1",1090.30361329,0.0143269023168035,0.0143269023168035,655420.4874,655748.397689119,656089.3214,4096889.7239,4097325.22973759,4097750.4841
5331,7742,"0","1",321.143578886,0.00435659564395987,0.00435659564395987,656339.4071,656432.46225,656525.5174,4098058.7293,4098189.58815,4098320.447
5332,7743,"0","1",1039.81981971,0.0162603611121762,0.0162603611121762,654577.1751,654409.682524597,654222.4023,4096482.6076,4096974.67913837,4097459.6868
5333,7744,"0","1",1540.05443746,0.0148056905707447,0.0148056905707447,654018.8442,653398.817145826,652762.5996,4096674.5339,4097130.58911612,4097564.3738
5334,7745,"1","1",1225.02686974,0.0176253047021281,0.0176253047021281,652489.25,652791.445623444,653105.7404,4092376.5489,4092909.32180556,4093435.0513
5335,7746,"0","0",1941.12618716,-0.0316265655722798,179.968373434428,655386.1703,655552.009317726,655780.4976,4096499.2638,4095544.1348785,4094600.8594
5336,8427,"2","1",159.322585167,-0.00162559065331317,179.998374409347,795853.3989,795918.22195,795983.045,4059892.7245,4059846.4223,4059800.1201
5337,8428,"2","1",1008.96605224,0.0147143714228628,0.0147143714228628,794840.0427,795099.793710483,795395.6688,4059905.9537,4060336.11298352,4060744.6845
5338,8429,"2","1",1604.69792405,0.0241772301939426,0.0241772301939426,795445.9398,795883.186277659,796247.6289,4060826.7055,4061493.42567784,4062205.1874
5339,8481,"0","1",865.763827784,-0.000737734514107842,179.999262265486,786902.0676,787331.967474184,787758.1834,4086054.6889,4086084.73437017,4086012.2099
5340,8482,"0","1",1449.62090642,0.0145686831952894,0.0145686831952894,784657.2142,785191.582727028,785817.2185,4086499.0849,4086977.84136434,4087338.8627
5341,8483,"0","1",1364.33449266,-0.00516670375024038,179.99483329625,787999.9871,788665.272931398,789329.9076,4085773.6738,4085629.90817954,4085476.3206
5342,8484,"0","1",532.610181307,0.00844126602953486,0.00844126602953486,783461.2661,783349.619667876,783245.6033,4087678.6949,4087920.41929944,4088165.57
5343,8485,"0","1",948.33521377,0.0153418475351418,0.0153418475351418,782820.813,782647.263103009,782484.2483,4089021.6858,4089461.98484554,4089907.2103
5344,8486,"0","1",1600.51858727,0.0273192634246279,0.0273192634246279,782199.9656,782057.765651594,781935.2886,4090652.2271,4091439.69752544,4092230.4865
5345,6578,"0","1",517.615157614,-0.00815732028277832,179.991842679717,779370.2478,779258.1079,779145.968,4056475.2655,4056242.01455,4056008.7636
5346,6591,"0","1",386.178240121,-0.0067566007542296,179.993243399246,782010.1671,782001.1959,781992.2247,4053639.7625,4053446.8819,4053254.0013
5347,6603,"2","1",441.779918806,-0.00675785143850031,179.993242148562,782780.5138,782672.8595,782565.2052,4053804.6959,4053611.8153,4053418.9347
5348,6604,"2","1",160.605411651,-0.00250386188857845,179.997496138111,782485.9432,782449.31905,782412.6949,4053274.7859,4053203.32125,4053131.8566
5349,6605,"2","1",161.52793778,-0.00265406877497957,179.997345931225,782344.2362,782316.21905,782288.2019,4053004.7622,4052929.01355,4052853.2649
5350,6610,"0","3",275.348890949,-0.00455395578881777,179.995446044211,782271.4322,782225.97475,782180.5173,4052558.0226,4052428.06925,4052298.1159
5351,6611,"0","3",124.954227679,-0.00204357184281608,179.997956428157,782100.9795,782078.55155,782056.1236,4052055.636,4051997.32325,4051939.0105
5352,6612,"0","3",376.896784982,0.000157234637250404,0.000157234637250404,782827.646,783016.041,783204.436,4051894.1545,4051898.6401,4051903.1257
5353,6613,"0","3",293.835764573,0.000289023584919508,0.000289023584919508,783718.4703,783865.15675,784011.8432,4051931.4954,4051939.73855,4051947.9817
5354,6626,"0","1",171.795769549,0.00237762133708545,0.00237762133708545,783111.585,783164.3718,783217.1586,4048936.3074,4049004.0717,4049071.836
5355,6627,"0","1",303.798738485,0.00439254744448798,0.00439254744448798,783289.4321,783375.4468,783461.4615,4049206.2377,4049331.4371,4049456.6365
5356,6638,"0","1",108.027445326,-0.00015760329756503,179.999842396702,786786.0085,786839.83565,786893.6628,4048187.1939,4048182.70835,4048178.2228
5357,7747,"0","1",2131.73728525,-0.0313901290507946,179.968609870949,651437.2639,651932.533477185,652428.7155,4097879.4094,4096935.59893268,4095992.2715
5358,7748,"0","1",678.332832628,0.0110436561641356,0.0110436561641356,651009.1371,651076.7361,651144.3351,4099006.0588,4099338.4204,4099670.782
5359,7749,"0","0",498.311627063,-0.000840461703220215,179.999159538297,648553.0413,648800.9042,649048.7671,4104859.0028,4104833.6532,4104808.3036
5360,7750,"1","1",886.747067039,0.0132831946377169,0.0132831946377169,628648.9364,628816.852306431,629021.8148,4086955.0636,4087365.37596223,4087757.0076
5361,7751,"1","1",1427.66298126,0.0226598743958488,0.0226598743958488,629992.3202,629812.593983635,629593.9022,4089963.6304,4090653.04724014,4091332.5539
5362,7752,"0","1",1149.42727982,0.0132737470530788,0.0132737470530788,629195.4842,628771.066509852,628373.1085,4089963.6304,4090351.1421962,4090765.5744
5363,7753,"1","1",430.55281143,0.00532417716763902,0.00532417716763902,628219.8708,628076.84895,627933.8271,4090918.8121,4091079.7117,4091240.6113
5364,7754,"0","1",754.315977535,0.00591576168164721,0.00591576168164721,627606.92,627278.234643945,626942.89,4090264.9979,4090449.94866532,4090622.5526
5365,7755,"0","1",498.408751421,-0.00337070432928497,179.996629295671,617743.5201,617970.8227,618198.1253,4090959.6755,4090857.51705,4090755.3586
5366,7756,"0","1",980.972767715,0.00168644930168092,0.00168644930168092,634569.0195,635057.111466875,635544.6328,4105220.9974,4105269.40323252,4105323.1559
5367,7757,"0","1",483.752300071,-0.0074288357658503,179.992571164234,636704.1314,636615.688819212,636525.3541,4103954.2324,4103729.10580926,4103504.7352
5368,7758,"0","1",583.089612347,-0.00894991301912047,179.991050086981,636402.764,636308.495599346,636188.2312,4103147.1805,4102871.3246759,4102605.7407
5369,7759,"0","1",718.634705197,-0.0110627163216783,179.988937283678,636029.8856,635909.280525286,635769.3815,4102283.9415,4101945.46938027,4101614.8035
5370,7760,"0","1",797.949458145,-0.0125025541612454,179.987497445839,635166.6465,635038.539825346,634911.2504,4100337.8227,4099959.97473109,4099581.8501
5371,7761,"0","1",2025.15708797,-0.0311903489050477,179.968809651095,634569.0195,634168.134669017,633833.4785,4098820.7695,4097891.19762819,4096935.9458
5372,7762,"0","1",812.192595907,-0.0100602952742386,179.989939704726,632576.9294,632284.065532042,632045.7054,4094994.9349,4094714.23139839,4094387.092
5373,7763,"0","1",759.8625628,0.0121045675971508,0.0121045675971508,639053.7762,639158.4886,639263.201,4095756.0155,4096121.232,4096486.4485
5374,7764,"0","1",1114.10045136,0.0184796820930309,0.0184796820930309,643942.0588,643933.867726959,643952.2746,4095291.1945,4095848.18450014,4096404.7218
5375,7765,"0","1",627.256362907,0.0103395927211277,0.0103395927211277,643982.9222,644018.67765,644054.4331,4096573.2832,4096884.86655,4097196.4499
5376,7766,"0","1",420.37308069,0.0069485234564153,0.0069485234564153,644079.9727,644097.85045,644115.7282,4097390.551,4097599.97585,4097809.4007
5377,7767,"0","1",1114.10360644,0.0182295814916253,0.0182295814916253,643727.526,643611.026717017,643553.8566,4094295.1494,4094839.24254169,4095393.3529
5378,8394,"2","1",354.562029887,0.00607144162690614,0.00607144162690614,797936.2092,797982.71171844,798010.7205,4063799.8874,4063970.94223301,4064145.9967
5379,8395,"2","1",255.533194492,0.00409231288533582,0.00409231288533582,798010.7205,798056.194601818,798114.0128,4064145.9967,4064265.35913156,4064379.2949
5380,8396,"2","1",324.204322341,0.00568534500529844,0.00568534500529844,798010.7205,798015.581369751,798016.0632,4064145.9967,4064308.02596464,4064470.1209
5381,8397,"2","1",598.12851721,0.00880856504393032,0.00880856504393032,797624.2647,797457.489351557,797301.9213,4063802.2826,4064050.44921817,4064304.497
5382,8398,"2","1",285.510716846,0.00493414515262145,0.00493414515262145,797271.646,797240.407353418,797228.9044,4064432.722,4064571.94851072,4064714.1046
5383,8399,"2","1",215.7099292,-0.00377943698681899,179.996220563013,797301.9213,797308.074484314,797307.2641,4064304.497,4064196.81769971,4064089.0079
5384,8400,"2","1",255.28816633,-0.00443586195646534,179.995564138044,797300.1404,797279.662973795,797266.3033,4063980.3728,4063854.39690309,4063727.4847
5385,8401,"0","1",966.790056366,-0.00293970962050065,179.997060290379,797927.7912,798399.94329576,798878.0199,4060753.3722,4060655.30177759,4060585.973
5386,8402,"0","1",1297.47017024,0.00485423283465629,0.00485423283465629,780364.64,779726.895927259,779098.6072,4057844.3882,4057962.4574396,4058122.0875
5387,8403,"0","1",262.75941246,0.00186854915875768,0.00186854915875768,779098.6072,778980.498154744,778858.8543,4058122.0875,4058179.62775233,4058229.0276
5388,8404,"0","1",1477.71195525,0.000662977652597427,0.000662977652597427,778858.8543,778120.847000053,777382.391,4058229.0276,4058253.1753,4058266.9741
5389,8405,"0","1",1767.23141915,0.0113287781592705,0.0113287781592705,778858.8543,778056.257918735,777227.1553,4058229.0276,4058577.69738778,4058877.5676
5390,8406,"0","1",547.16674238,0.00632759274542801,0.00632759274542801,778939.9218,778726.732649171,778531.1347,4058415.3103,4058586.24349369,4058777.5268
5391,8407,"0","1",486.477969851,0.00602444275246356,0.00602444275246356,778403.4965,778224.249055994,778061.9781,4058894.816,4059059.20741179,4059239.784
5392,8409,"0","1",729.37482115,0.0107806043371334,0.0107806043371334,778061.9781,777881.823013656,777675.6138,4059239.784,4059556.70697932,4059857.2769
5393,8410,"0","1",2188.60042836,-0.0269300984794327,179.973069901521,777689.4125,778415.538405033,779222.7957,4059965.9418,4059147.6914892,4058423.9345
5394,8411,"1","1",1022.05141531,0.00837261839871651,0.00837261839871651,778315.5296,778764.463396257,779217.6211,4059205.2872,4059449.00645812,4059684.7929
5395,8430,"1","1",289.957811834,0.0021810039838488,0.0021810039838488,795975.1075,796106.0765,796237.0455,4062686.7301,4062748.9073,4062811.0845
5396,8431,"0","1",448.651403018,-0.00455051926298284,179.995449480737,794699.8133,794874.982271146,795064.939,4059718.0991,4059577.96397983,4059458.8069
5397,8434,"2","1",1034.54793658,-0.0162138845747104,179.983786115425,792221.157,792463.885030214,792682.4619,4062894.61,4062437.9680137,4061969.3181
5398,8435,"0","1",539.929696691,-0.0061991084360686,179.993800891564,791118.8528,790915.0204,790711.188,4063575.8393,4063398.82695,4063221.8146
5399,8436,"2","1",393.441970551,-0.00131493999540546,179.998685060005,791896.6344,792089.73875,792282.8431,4064128.3324,4064090.78435,4064053.2363
5400,8437,"2","1",563.347368498,-0.00234895079243258,179.997651049208,792821.9262,793094.872106899,793369.0553,4063937.91,4063868.33560596,4063803.8098
5401,8438,"2","1",172.171330345,0.00300474102223346,0.00300474102223346,791499.6976,791506.4026,791513.1076,4064396.533,4064482.35715,4064568.1813
5402,8439,"2","1",204.695211659,0.00333347588662945,0.00333347588662945,791588.2038,791550.6557,791513.1076,4064377.7589,4064472.9701,4064568.1813
5403,8440,"2","1",378.64983387,0.00661908484062534,0.00661908484062534,791513.1076,791507.898805645,791513.1076,4064568.1813,4064757.43454999,4064946.3441
5404,8441,"2","1",442.901358732,-0.00732417919356871,179.992675820806,791513.1076,791572.707964735,791655.2539,4064946.3441,4064733.43555666,4064527.9512
5405,8442,"2","1",1088.88981917,0.0187216556261187,0.0187216556261187,791478.2415,791402.631452477,791285.1372,4065404.967,4065943.47251874,4066475.0871
5406,8443,"2","1",289.789101555,0.00501956339324205,0.00501956339324205,791244.9071,791225.757244533,791204.677,4066627.9614,4066771.58491437,4066914.936
5407,8444,"1","1",1183.71842893,0.0199304483429569,0.0199304483429569,789611.5658,789777.496804133,789917.3144,4065303.0508,4065868.11863492,4066442.903
5408,8445,"0","1",702.134626091,0.0118214345883068,0.0118214345883068,790912.3384,791025.836873292,791094.7148,4066000.3722,4066332.1483519,4066676.2375
5409,8446,"2","1",250.615133229,0.0034723804294021,0.0034723804294021,790469.8075,790391.269919212,790316.9332,4065085.8083,4065183.4496573,4065284.2767
5410,8447,"2","1",831.594021021,0.0113048097148318,0.0113048097148318,790169.4229,789909.186169817,789646.4319,4065463.9711,4065788.16992414,4066110.3344
5411,8448,"0","1",1451.27066154,0.00859702355437306,0.00859702355437306,796348.7632,795654.948071806,794991.6685,4066893.4799,4067104.81011654,4067384.2869
5412,8449,"0","1",910.182772121,0.00497576013100461,0.00497576013100461,794337.2592,793903.085426388,793473.6535,4067676.6255,4067810.3068014,4067960.9181
5413,8455,"0","1",893.229564726,0.00799589682954257,0.00799589682954257,777255.328,777644.347705818,778021.3453,4062471.9513,4062691.03762629,4062930.4828
5414,8456,"0","1",560.483268771,-0.00840700881128034,179.991592991189,778064.5012,777926.811134924,777778.5933,4062862.1526,4062618.08285875,4062380.245
5415,6645,"0","1",170.452599999,0,0,787833.5704,787748.3441,787663.1178,4051050.8626,4051050.8626,4051050.8626
5416,6646,"0","1",269.733110951,-0.000315000883810278,179.999684999116,787474.7228,787340.15495,787205.5871,4051032.9202,4051023.94905,4051014.9779
